Total Play Time,Total XP,Bot Name,Level,Simulation Run
540.9250000000001,13312,bot14,4,1
262.5,6212,bot17,2,1
1341.075,31412,bot11,11,1
1126.0499999999997,27198,bot12,5,1
544.9250000000001,13372,bot14,4,1
264.5,6242,bot17,2,1
1343.075,31472,bot11,11,1
1128.0499999999997,27258,bot12,5,1
1351.075,31792,bot11,11,1
1136.0499999999997,27658,bot12,5,1
269.2,6266,bot17,2,1
2.0,24,bot18,1,1
1353.075,31892,bot11,11,1
1138.0499999999997,27682,bot12,5,1
271.2,6284,bot17,3,1
6.0,184,bot18,1,1
1355.075,31910,bot11,11,1
1146.0499999999997,27802,bot12,5,1
275.2,6332,bot17,3,1
10.0,384,bot18,1,1
1359.075,32030,bot11,11,1
1154.0499999999997,28202,bot12,5,1
277.2,6432,bot17,3,1
12.0,464,bot18,2,1
1363.075,32150,bot11,11,1
281.2,6592,bot17,3,1
20.0,584,bot18,2,1
1365.075,32180,bot11,11,1
1158.8499999999997,28282,bot12,5,1
283.2,6622,bot17,3,1
22.0,664,bot18,2,1
1369.075,32216,bot11,11,1
1160.8499999999997,28342,bot12,5,1
285.2,6722,bot17,3,1
26.0,724,bot18,2,1
1377.075,32312,bot11,11,1
1162.8499999999997,28360,bot12,5,1
289.2,6922,bot17,3,1
28.0,754,bot18,2,1
1381.075,32360,bot11,11,1
1164.8499999999997,28440,bot12,5,1
293.2,7042,bot17,3,1
30.0,814,bot18,2,1
1383.075,32460,bot11,11,1
1168.8499999999997,28476,bot12,5,1
295.2,7072,bot17,3,1
32.0,838,bot18,2,1
1176.8499999999997,28796,bot12,5,1
297.2,7090,bot17,3,1
40.0,934,bot18,2,1
1389.575,32620,bot11,11,1
1184.8499999999997,29116,bot12,5,1
301.2,7250,bot17,3,1
1391.575,32680,bot11,11,1
1192.8499999999997,29356,bot12,5,1
309.2,7346,bot17,3,1
50.3,1054,bot18,2,1
1399.575,33080,bot11,11,1
54.3,1090,bot18,2,1
1403.575,33240,bot11,11,1
1199.1499999999996,29392,bot12,5,1
314.09999999999997,7376,bot17,3,1
62.3,1410,bot18,2,1
1405.575,33270,bot11,11,1
1203.1499999999996,29440,bot12,5,1
318.09999999999997,7536,bot17,3,1
70.3,1650,bot18,2,1
1409.575,33306,bot11,11,1
1211.1499999999996,29680,bot12,5,1
320.09999999999997,7596,bot17,3,1
72.3,1710,bot18,2,1
1417.575,33626,bot11,11,1
1215.1499999999996,29880,bot12,5,1
322.09999999999997,7626,bot17,3,1
1419.575,33686,bot11,11,1
1223.1499999999996,29976,bot12,5,1
326.09999999999997,7786,bot17,3,1
82.39999999999999,2030,bot18,2,1
1227.1499999999996,30036,bot12,5,1
330.09999999999997,7946,bot17,3,1
84.39999999999999,2110,bot18,2,1
1424.175,33710,bot11,11,1
1231.1499999999996,30196,bot12,5,1
332.09999999999997,8046,bot17,3,1
86.39999999999999,2134,bot18,2,1
1428.175,33770,bot11,11,1
1235.1499999999996,30356,bot12,5,1
340.09999999999997,8286,bot17,3,1
90.39999999999999,2182,bot18,2,1
1430.175,33794,bot11,11,1
348.09999999999997,8406,bot17,3,1
92.39999999999999,2242,bot18,2,1
1432.175,33874,bot11,11,1
1240.0499999999997,30416,bot12,5,1
94.39999999999999,2302,bot18,2,1
1436.175,33910,bot11,11,1
1244.0499999999997,30464,bot12,5,1
352.9,8436,bot17,3,1
96.39999999999999,2382,bot18,2,1
1438.175,34010,bot11,11,1
1248.0499999999997,30500,bot12,5,1
360.9,8508,bot17,3,1
100.39999999999999,2502,bot18,2,1
1446.175,34130,bot11,11,1
1250.0499999999997,30530,bot12,5,1
362.9,8526,bot17,3,1
102.39999999999999,2602,bot18,2,1
1254.0499999999997,30690,bot12,5,1
370.9,8766,bot17,3,1
110.39999999999999,2842,bot18,2,1
1450.225,34160,bot11,11,1
1258.0499999999997,30810,bot12,5,1
378.9,9086,bot17,3,1
112.39999999999999,2922,bot18,2,1
1454.225,34280,bot11,11,1
1262.0499999999997,31010,bot12,5,1
382.9,9246,bot17,3,1
1462.225,34680,bot11,11,1
1270.0499999999997,31250,bot12,5,1
390.9,9318,bot17,3,1
122.89999999999999,3018,bot18,2,1
1464.225,34698,bot11,11,1
1274.0499999999997,31410,bot12,5,1
392.9,9418,bot17,3,1
126.89999999999999,3078,bot18,2,1
1472.225,34794,bot11,12,1
1276.0499999999997,31490,bot12,5,1
134.89999999999998,3198,bot18,2,1
1278.0499999999997,31590,bot12,5,1
397.5,9478,bot17,3,1
138.89999999999998,3398,bot18,2,1
1280.0499999999997,31670,bot12,5,1
401.5,9526,bot17,3,1
8.0,96,bot19,1,1
405.5,9574,bot17,3,1
149.09999999999997,3518,bot18,3,1
10.0,156,bot19,1,1
1284.9499999999998,31730,bot12,5,1
409.5,9610,bot17,3,1
151.09999999999997,3618,bot18,3,1
12.0,186,bot19,1,1
1286.9499999999998,31810,bot12,5,1
411.5,9690,bot17,3,1
153.09999999999997,3678,bot18,3,1
20.0,586,bot19,2,1
1290.9499999999998,31846,bot12,5,1
415.5,9750,bot17,3,1
161.09999999999997,4078,bot18,3,1
22.0,686,bot19,2,1
1292.9499999999998,31870,bot12,5,1
417.5,9768,bot17,3,1
169.09999999999997,4174,bot18,3,1
26.0,734,bot19,2,1
1300.9499999999998,31990,bot12,5,1
421.5,9968,bot17,3,1
171.09999999999997,4204,bot18,3,1
30.0,894,bot19,2,1
1304.9499999999998,32050,bot12,5,1
429.5,10088,bot17,3,1
179.09999999999997,4524,bot18,3,1
38.0,1134,bot19,2,1
1306.9499999999998,32080,bot12,5,1
181.09999999999997,4554,bot18,3,1
42.0,1194,bot19,2,1
1310.9499999999998,32240,bot12,5,1
436.25,10248,bot17,3,1
44.0,1224,bot19,2,1
440.25,10368,bot17,3,1
187.67499999999995,4674,bot18,3,1
52.0,1464,bot19,2,1
1321.2499999999998,32336,bot12,5,1
442.25,10392,bot17,3,1
189.67499999999995,4754,bot18,3,1
54.0,1494,bot19,2,1
1323.2499999999998,32436,bot12,5,1
446.25,10452,bot17,3,1
191.67499999999995,4814,bot18,3,1
56.0,1554,bot19,2,1
1325.2499999999998,32496,bot12,5,1
448.25,10512,bot17,3,1
193.67499999999995,4894,bot18,3,1
64.0,1650,bot19,2,1
1333.2499999999998,32616,bot12,6,1
456.25,10632,bot17,3,1
197.67499999999995,4942,bot18,3,1
66.0,1710,bot19,2,1
1337.2499999999998,32816,bot12,6,1
464.25,10704,bot17,3,1
205.67499999999995,5262,bot18,3,1
1341.2499999999998,32976,bot12,6,1
468.25,10864,bot17,3,1
213.67499999999995,5358,bot18,3,1
70.85,1728,bot19,2,1
1349.2499999999998,33072,bot12,6,1
78.85,1968,bot19,2,1
1357.2499999999998,33312,bot12,6,1
478.9,11264,bot17,3,1
217.77499999999995,5438,bot18,3,1
82.85,2128,bot19,2,1
1359.2499999999998,33342,bot12,6,1
482.9,11384,bot17,3,1
219.77499999999995,5462,bot18,3,1
86.85,2188,bot19,2,1
1363.2499999999998,33378,bot12,6,1
490.9,11784,bot17,3,1
221.77499999999995,5492,bot18,3,1
88.85,2206,bot19,2,1
1365.2499999999998,33402,bot12,6,1
492.9,11802,bot17,3,1
225.77499999999995,5692,bot18,3,1
90.85,2266,bot19,2,1
1373.2499999999998,33722,bot12,6,1
496.9,12002,bot17,3,1
229.77499999999995,5752,bot18,3,1
94.85,2326,bot19,2,1
500.9,12062,bot17,3,1
231.77499999999995,5770,bot18,3,1
98.85,2386,bot19,2,1
1379.7249999999997,33758,bot12,6,1
504.9,12098,bot17,3,1
233.77499999999995,5870,bot18,3,1
106.85,2458,bot19,2,1
1383.7249999999997,33918,bot12,7,1
237.77499999999995,5918,bot18,3,1
1385.7249999999997,33942,bot12,7,1
509.79999999999995,12178,bot17,3,1
241.77499999999995,6118,bot18,3,1
111.44999999999999,2476,bot19,2,1
1389.7249999999997,34142,bot12,7,1
513.8,12214,bot17,3,1
243.77499999999995,6198,bot18,3,1
115.44999999999999,2536,bot19,2,1
1391.7249999999997,34242,bot12,7,1
521.8,12310,bot17,3,1
119.44999999999999,2696,bot19,2,1
1393.7249999999997,34302,bot12,7,1
523.8,12328,bot17,3,1
250.22499999999994,6258,bot18,3,1
121.44999999999999,2714,bot19,2,1
1395.7249999999997,34332,bot12,7,1
531.8,12648,bot17,3,1
252.22499999999994,6282,bot18,3,1
123.44999999999999,2744,bot19,2,1
1397.7249999999997,34392,bot12,7,1
539.8,12888,bot17,3,1
254.22499999999994,6312,bot18,3,1
125.44999999999999,2768,bot19,2,1
1405.7249999999997,34488,bot12,7,1
547.8,13208,bot17,3,1
262.2249999999999,6712,bot18,3,1
129.45,2804,bot19,2,1
1409.7249999999997,34536,bot12,7,1
264.2249999999999,6792,bot18,3,1
137.45,3204,bot19,2,1
1417.7249999999997,34656,bot12,7,1
558.4499999999999,13448,bot17,3,1
268.2249999999999,6992,bot18,3,1
139.45,3234,bot19,2,1
566.4499999999999,13768,bot17,3,1
1424.1999999999996,34776,bot12,7,1
574.4499999999999,13888,bot17,3,1
272.32499999999993,7072,bot18,3,1
149.89999999999998,3554,bot19,2,1
1426.1999999999996,34876,bot12,7,1
582.4499999999999,14208,bot17,3,1
280.32499999999993,7392,bot18,3,1
153.89999999999998,3614,bot19,2,1
1428.1999999999996,34900,bot12,8,1
590.4499999999999,14448,bot17,3,1
284.32499999999993,7552,bot18,3,1
161.89999999999998,3734,bot19,2,1
1430.1999999999996,34924,bot12,8,1
288.32499999999993,7600,bot18,3,1
169.89999999999998,4134,bot19,2,1
1434.1999999999996,34984,bot12,8,1
601.2499999999999,14848,bot17,3,1
171.89999999999998,4158,bot19,3,1
1438.1999999999996,35184,bot12,8,1
609.2499999999999,15088,bot17,3,1
173.89999999999998,4176,bot19,3,1
2.0,30,bot20,1,1
1442.1999999999996,35344,bot12,8,1
617.2499999999999,15184,bot17,3,1
181.89999999999998,4416,bot19,3,1
4.0,130,bot20,1,1
1444.1999999999996,35374,bot12,8,1
625.2499999999999,15424,bot17,3,1
189.89999999999998,4656,bot19,3,1
6.0,190,bot20,1,1
1452.1999999999996,35614,bot12,8,1
629.2499999999999,15484,bot17,4,1
191.89999999999998,4716,bot19,3,1
10.0,250,bot20,1,1
1460.1999999999996,35854,bot12,8,1
637.2499999999999,15884,bot17,4,1
195.89999999999998,4836,bot19,3,1
12.0,274,bot20,1,1
1464.1999999999996,36054,bot12,8,1
639.2499999999999,15902,bot17,4,1
199.89999999999998,4996,bot19,3,1
20.0,594,bot20,2,1
1468.1999999999996,36174,bot12,8,1
647.2499999999999,16302,bot17,4,1
207.89999999999998,5116,bot19,3,1
28.0,834,bot20,2,1
651.2499999999999,16362,bot17,4,1
215.89999999999998,5356,bot19,3,1
30.0,864,bot20,2,1
1474.6499999999996,36374,bot12,8,1
659.2499999999999,16682,bot17,4,1
219.89999999999998,5516,bot19,3,1
32.0,882,bot20,2,1
1476.6499999999996,36404,bot12,8,1
661.2499999999999,16712,bot17,4,1
221.89999999999998,5534,bot19,3,1
34.0,900,bot20,2,1
1478.6499999999996,36484,bot12,8,1
665.2499999999999,16748,bot17,4,1
38.0,1100,bot20,2,1
1480.6499999999996,36502,bot12,8,1
226.62499999999997,5552,bot19,3,1
42.0,1148,bot20,2,1
1482.6499999999996,36562,bot12,8,1
672.2249999999999,16796,bot17,4,1
234.62499999999997,5872,bot19,3,1
44.0,1208,bot20,2,1
1486.6499999999996,36722,bot12,8,1
680.2249999999999,16892,bot17,4,1
242.62499999999997,6192,bot19,3,1
52.0,1528,bot20,2,1
1488.6499999999996,36752,bot12,8,1
684.2249999999999,17052,bot17,4,1
244.62499999999997,6222,bot19,3,1
1492.6499999999996,36788,bot12,8,1
686.2249999999999,17112,bot17,4,1
248.62499999999997,6342,bot19,3,1
62.15,1768,bot20,2,1
1496.6499999999996,36948,bot12,8,1
690.2249999999999,17172,bot17,4,1
256.625,6438,bot19,3,1
64.15,1786,bot20,2,1
1498.6499999999996,36966,bot12,8,1
698.2249999999999,17572,bot17,4,1
260.625,6638,bot19,3,1
68.15,1846,bot20,2,1
1506.6499999999996,37366,bot12,9,1
706.2249999999999,17812,bot17,4,1
262.625,6718,bot19,3,1
76.15,2246,bot20,2,1
1508.6499999999996,37426,bot12,9,1
84.15,2366,bot20,2,1
1512.6499999999996,37462,bot12,9,1
713.1249999999999,17872,bot17,4,1
269.475,6754,bot19,3,1
1516.6499999999996,37622,bot12,9,1
721.1249999999999,18112,bot17,4,1
277.475,6994,bot19,3,1
94.65,2686,bot20,2,1
1518.6499999999996,37682,bot12,9,1
725.1249999999999,18232,bot17,4,1
281.475,7030,bot19,3,1
96.65,2716,bot20,2,1
1526.6499999999996,37754,bot12,9,1
729.1249999999999,18392,bot17,4,1
289.475,7102,bot19,3,1
98.65,2734,bot20,2,1
1534.6499999999996,38154,bot12,9,1
733.1249999999999,18440,bot17,4,1
291.475,7162,bot19,3,1
102.65,2934,bot20,2,1
1536.6499999999996,38172,bot12,9,1
741.1249999999999,18840,bot17,4,1
293.475,7192,bot19,3,1
104.65,3014,bot20,2,1
1538.6499999999996,38232,bot12,9,1
745.1249999999999,18888,bot17,4,1
295.475,7216,bot19,3,1
108.65,3134,bot20,2,1
1540.6499999999996,38250,bot12,9,1
303.475,7456,bot19,3,1
116.65,3230,bot20,2,1
1544.6499999999996,38310,bot12,9,1
749.8249999999999,18918,bot17,4,1
305.475,7536,bot19,3,1
1546.6499999999996,38390,bot12,9,1
751.8249999999999,18978,bot17,4,1
307.475,7560,bot19,3,1
126.9,3630,bot20,2,1
753.8249999999999,18996,bot17,4,1
309.475,7578,bot19,3,1
130.9,3690,bot20,2,1
1556.9999999999995,38710,bot12,9,1
755.8249999999999,19020,bot17,4,1
311.475,7608,bot19,3,1
134.9,3750,bot20,2,1
1558.9999999999995,38740,bot12,9,1
763.8249999999999,19420,bot17,4,1
136.9,3780,bot20,2,1
1566.9999999999995,39140,bot12,9,1
767.8249999999999,19456,bot17,4,1
318.125,7808,bot19,3,1
138.9,3860,bot20,2,1
1574.9999999999995,39460,bot12,9,1
769.8249999999999,19486,bot17,4,1
322.125,7856,bot19,3,1
146.9,3956,bot20,2,1
1582.9999999999995,39700,bot12,9,1
771.8249999999999,19566,bot17,4,1
324.125,7874,bot19,3,1
1584.9999999999995,39780,bot12,9,1
779.8249999999999,19886,bot17,4,1
332.125,8194,bot19,3,1
151.45000000000002,4016,bot20,2,1
1588.9999999999995,39900,bot12,10,1
783.8249999999999,20046,bot17,4,1
336.125,8230,bot19,3,1
153.45000000000002,4116,bot20,2,1
1592.9999999999995,39960,bot12,10,1
344.125,8302,bot19,3,1
155.45000000000002,4176,bot20,2,1
1596.9999999999995,40120,bot12,10,1
790.6249999999999,20094,bot17,4,1
352.125,8702,bot19,3,1
163.45000000000002,4576,bot20,2,1
1600.9999999999995,40156,bot12,10,1
798.6249999999999,20166,bot17,4,1
165.45000000000002,4636,bot20,2,1
1602.9999999999995,40216,bot12,10,1
800.6249999999999,20226,bot17,4,1
358.925,8750,bot19,3,1
167.45000000000002,4716,bot20,2,1
1610.9999999999995,40456,bot12,10,1
802.6249999999999,20250,bot17,4,1
360.925,8780,bot19,3,1
169.45000000000002,4796,bot20,2,1
1612.9999999999995,40480,bot12,10,1
806.6249999999999,20298,bot17,4,1
362.925,8810,bot19,3,1
177.45000000000002,5036,bot20,2,1
1616.9999999999995,40528,bot12,10,1
810.6249999999999,20346,bot17,4,1
370.925,8906,bot19,3,1
1620.9999999999995,40688,bot12,10,1
812.6249999999999,20370,bot17,4,1
372.925,9006,bot19,3,1
181.45000000000002,5066,bot20,2,1
1628.9999999999995,40784,bot12,10,1
814.6249999999999,20394,bot17,4,1
376.925,9042,bot19,3,1
189.45000000000002,5306,bot20,2,1
1630.9999999999995,40844,bot12,10,1
818.6249999999999,20554,bot17,4,1
384.925,9362,bot19,3,1
191.45000000000002,5386,bot20,2,1
1634.9999999999995,40892,bot12,10,1
820.6249999999999,20572,bot17,4,1
199.45000000000002,5482,bot20,2,1
1636.9999999999995,40916,bot12,10,1
822.6249999999999,20652,bot17,4,1
395.225,9682,bot19,3,1
201.45000000000002,5500,bot20,2,1
826.6249999999999,20700,bot17,4,1
403.225,10002,bot19,3,1
205.45000000000002,5560,bot20,2,1
1647.8999999999996,41236,bot12,10,1
405.225,10026,bot19,3,1
209.45000000000002,5760,bot20,2,1
1655.8999999999996,41356,bot12,10,1
833.3249999999999,20860,bot17,4,1
409.225,10186,bot19,3,1
213.45000000000002,5920,bot20,2,1
1657.8999999999996,41386,bot12,10,1
841.3249999999999,21180,bot17,4,1
411.225,10266,bot19,3,1
1665.8999999999996,41482,bot12,10,1
845.3249999999999,21216,bot17,4,1
415.225,10426,bot19,3,1
220.00000000000003,6040,bot20,2,1
1667.8999999999996,41506,bot12,10,1
849.3249999999999,21336,bot17,4,1
423.225,10522,bot19,3,1
228.00000000000003,6360,bot20,2,1
1671.8999999999996,41706,bot12,10,1
853.3249999999999,21496,bot17,4,1
230.00000000000003,6390,bot20,2,1
861.3249999999999,21816,bot17,4,1
433.925,10642,bot19,3,1
238.00000000000003,6710,bot20,2,1
1676.6499999999996,41806,bot12,10,1
865.3249999999999,21976,bot17,4,1
435.925,10660,bot19,3,1
240.00000000000003,6728,bot20,2,1
1680.6499999999996,41966,bot12,10,1
869.3249999999999,22176,bot17,4,1
437.925,10684,bot19,3,1
248.00000000000003,6824,bot20,2,1
1688.6499999999996,42206,bot12,11,1
439.925,10784,bot19,3,1
1690.6499999999996,42230,bot12,11,1
874.2249999999999,22206,bot17,4,1
443.925,10844,bot19,3,1
258.30000000000007,7064,bot20,2,1
1698.6499999999996,42326,bot12,11,1
876.2249999999999,22224,bot17,4,1
451.925,11164,bot19,3,1
266.30000000000007,7160,bot20,2,1
1706.6499999999996,42726,bot12,11,1
878.2249999999999,22324,bot17,4,1
453.925,11194,bot19,3,1
268.30000000000007,7190,bot20,2,1
1708.6499999999996,42786,bot12,11,1
882.2249999999999,22484,bot17,4,1
455.925,11294,bot19,3,1
276.30000000000007,7286,bot20,2,1
1716.6499999999996,42882,bot12,11,1
884.2249999999999,22508,bot17,4,1
1718.6499999999996,42942,bot12,11,1
892.2249999999999,22748,bot17,4,1
462.575,11454,bot19,3,1
280.1000000000001,7366,bot20,2,1
1722.6499999999996,43142,bot12,11,1
900.2249999999999,23068,bot17,4,1
464.575,11478,bot19,3,1
282.1000000000001,7384,bot20,2,1
1724.6499999999996,43166,bot12,11,1
902.2249999999999,23148,bot17,4,1
468.575,11598,bot19,3,1
284.1000000000001,7402,bot20,2,1
1726.6499999999996,43196,bot12,11,1
904.2249999999999,23208,bot17,4,1
470.575,11616,bot19,3,1
292.1000000000001,7498,bot20,2,1
912.2249999999999,23304,bot17,4,1
474.575,11664,bot19,3,1
296.1000000000001,7698,bot20,2,1
1737.3249999999996,43436,bot12,11,1
476.575,11694,bot19,3,1
298.1000000000001,7722,bot20,2,1
1745.3249999999996,43676,bot12,11,1
923.0249999999999,23424,bot17,4,1
478.575,11774,bot19,3,1
300.1000000000001,7740,bot20,2,1
1753.3249999999996,44076,bot12,11,1
931.0249999999999,23520,bot17,4,1
482.575,11934,bot19,3,1
308.1000000000001,8140,bot20,2,1
1757.3249999999996,44236,bot12,11,1
939.0249999999999,23920,bot17,4,1
484.575,12014,bot19,3,1
1759.3249999999996,44316,bot12,11,1
943.0249999999999,23968,bot17,4,1
492.575,12254,bot19,3,1
318.50000000000006,8380,bot20,2,1
1763.3249999999996,44436,bot12,11,1
496.575,12414,bot19,3,1
326.50000000000006,8500,bot20,2,1
1767.3249999999996,44484,bot12,11,1
953.5249999999999,24088,bot17,4,1
334.50000000000006,8620,bot20,2,1
1775.3249999999996,44556,bot12,11,1
957.5249999999999,24248,bot17,4,1
501.125,12444,bot19,3,1
336.50000000000006,8720,bot20,2,1
959.5249999999999,24278,bot17,4,1
505.125,12564,bot19,3,1
338.50000000000006,8820,bot20,2,1
1780.2749999999996,44656,bot12,11,1
963.5249999999999,24326,bot17,4,1
513.125,12660,bot19,3,1
340.50000000000006,8900,bot20,2,1
1788.2749999999996,44752,bot12,11,1
971.5249999999999,24446,bot17,4,1
1790.2749999999996,44776,bot12,11,1
973.5249999999999,24526,bot17,5,1
351.05000000000007,9300,bot20,3,1
8.0,120,bot21,1,1
1794.2749999999996,44824,bot12,11,1
981.5249999999999,24766,bot17,6,1
359.05000000000007,9420,bot20,3,1
16.0,440,bot21,2,1
1796.2749999999996,44854,bot12,11,1
983.5249999999999,24826,bot17,6,1
367.05000000000007,9820,bot20,3,1
18.0,470,bot21,2,1
1798.2749999999996,44934,bot12,11,1
987.5249999999999,24946,bot17,6,1
371.05000000000007,10020,bot20,3,1
20.0,570,bot21,2,1
1806.2749999999996,45006,bot12,11,1
995.5249999999999,25266,bot17,6,1
375.05000000000007,10080,bot20,3,1
24.0,730,bot21,2,1
1810.2749999999996,45054,bot12,11,1
999.5249999999999,25386,bot17,6,1
377.05000000000007,10140,bot20,3,1
26.0,790,bot21,2,1
1814.2749999999996,45174,bot12,11,1
1001.5249999999999,25416,bot17,6,1
30.0,910,bot21,2,1
1818.2749999999996,45334,bot12,11,1
1005.5249999999999,25616,bot17,6,1
381.50000000000006,10240,bot20,3,1
38.0,1150,bot21,2,1
1013.5249999999999,26016,bot17,6,1
389.50000000000006,10360,bot20,3,1
42.0,1186,bot21,2,1
1825.0749999999996,45534,bot12,11,1
1021.5249999999999,26112,bot17,6,1
393.50000000000006,10560,bot20,3,1
50.0,1282,bot21,2,1
1833.0749999999996,45774,bot12,11,1
397.50000000000006,10608,bot20,3,1
52.0,1312,bot21,2,1
1835.0749999999996,45874,bot12,11,1
1028.475,26172,bot17,6,1
405.50000000000006,10928,bot20,3,1
54.0,1392,bot21,2,1
1839.0749999999996,45994,bot12,11,1
1036.475,26268,bot17,6,1
407.50000000000006,10958,bot20,3,1
56.0,1416,bot21,2,1
1847.0749999999996,46114,bot12,11,1
1040.475,26328,bot17,6,1
1851.0749999999996,46174,bot12,11,1
1042.475,26358,bot17,6,1
418.00000000000006,11198,bot20,3,1
66.5,1536,bot21,2,1
1859.0749999999996,46246,bot12,11,1
1044.475,26376,bot17,6,1
422.00000000000006,11234,bot20,3,1
74.5,1856,bot21,2,1
1052.475,26776,bot17,6,1
430.00000000000006,11634,bot20,3,1
82.5,2176,bot21,2,1
1869.8749999999995,46342,bot12,11,1
1056.475,26976,bot17,6,1
438.00000000000006,11954,bot20,3,1
84.5,2194,bot21,2,1
1871.8749999999995,46442,bot12,11,1
442.00000000000006,12154,bot20,3,1
88.5,2314,bot21,2,1
1875.8749999999995,46562,bot12,11,1
1063.375,27176,bot17,6,1
90.5,2374,bot21,2,1
1879.8749999999995,46682,bot12,11,1
1071.375,27576,bot17,6,1
452.40000000000003,12554,bot20,3,1
1887.8749999999995,46802,bot12,11,1
1075.375,27636,bot17,6,1
460.40000000000003,12794,bot20,3,1
100.9,2614,bot21,2,1
1895.8749999999995,47122,bot12,11,1
1079.375,27796,bot17,6,1
462.40000000000003,12874,bot20,3,1
104.9,2662,bot21,2,1
1897.8749999999995,47182,bot12,11,1
1087.375,28036,bot17,6,1
466.40000000000003,12922,bot20,3,1
112.9,2782,bot21,2,1
1091.375,28096,bot17,6,1
468.40000000000003,13002,bot20,3,1
120.9,3022,bot21,2,1
1904.5749999999996,47342,bot12,12,1
476.40000000000003,13322,bot20,3,1
122.9,3040,bot21,2,1
1912.5749999999996,47662,bot12,12,1
1102.075,28216,bot17,6,1
126.9,3160,bot21,2,1
1914.5749999999996,47680,bot12,12,1
1110.075,28336,bot17,6,1
480.8,13402,bot20,3,1
130.9,3208,bot21,2,1
1916.5749999999996,47740,bot12,12,1
1118.075,28736,bot17,6,1
488.8,13522,bot20,3,1
1918.5749999999996,47820,bot12,12,1
1122.075,28784,bot17,6,1
496.8,13762,bot20,3,1
141.4,3280,bot21,2,1
1926.5749999999996,48060,bot12,12,1
504.8,13858,bot20,3,1
149.4,3352,bot21,2,1
1934.5749999999996,48156,bot12,12,1
1126.775,28844,bot17,6,1
506.8,13918,bot20,3,1
153.4,3400,bot21,2,1
1938.5749999999996,48316,bot12,12,1
1130.775,29004,bot17,6,1
510.8,13966,bot20,3,1
157.4,3448,bot21,2,1
1940.5749999999996,48346,bot12,12,1
1132.775,29064,bot17,6,1
514.8,14086,bot20,3,1
161.4,3496,bot21,2,1
1944.5749999999996,48546,bot12,12,1
1136.775,29112,bot17,6,1
165.4,3656,bot21,2,1
1144.775,29184,bot17,6,1
521.3499999999999,14134,bot20,3,1
1950.9749999999997,48746,bot12,12,1
1148.775,29344,bot17,6,1
523.3499999999999,14214,bot20,3,1
171.4,3816,bot21,2,1
1954.9749999999997,48806,bot12,12,1
1156.775,29464,bot17,6,1
527.3499999999999,14414,bot20,3,1
179.4,4056,bot21,2,1
1962.9749999999997,49126,bot12,12,1
1158.775,29564,bot17,6,1
535.3499999999999,14734,bot20,3,1
187.4,4456,bot21,2,1
1966.9749999999997,49174,bot12,12,1
1162.775,29684,bot17,6,1
543.3499999999999,14974,bot20,3,1
195.4,4696,bot21,2,1
1974.9749999999997,49294,bot12,12,1
203.4,4768,bot21,2,1
1976.9749999999997,49324,bot12,12,1
1167.4750000000001,29714,bot17,6,1
547.1999999999999,15074,bot20,3,1
205.4,4792,bot21,2,1
1978.9749999999997,49342,bot12,12,1
1171.4750000000001,29762,bot17,6,1
549.1999999999999,15154,bot20,3,1
209.4,4828,bot21,2,1
1175.4750000000001,29962,bot17,6,1
551.1999999999999,15234,bot20,3,1
1989.7749999999996,49742,bot12,12,1
1179.4750000000001,30122,bot17,6,1
555.1999999999999,15282,bot20,3,1
220.05,5148,bot21,2,1
1997.7749999999996,49982,bot12,12,1
1181.4750000000001,30182,bot17,6,1
557.1999999999999,15362,bot20,3,1
222.05,5172,bot21,2,1
2005.7749999999996,50222,bot12,12,1
1183.4750000000001,30212,bot17,6,1
559.1999999999999,15422,bot20,3,1
226.05,5220,bot21,2,1
2009.7749999999996,50258,bot12,12,1
1185.4750000000001,30312,bot17,6,1
567.1999999999999,15662,bot20,3,1
230.05,5280,bot21,2,1
2017.7749999999996,50578,bot12,12,1
1189.4750000000001,30432,bot17,6,1
569.1999999999999,15680,bot20,3,1
238.05,5520,bot21,2,1
2019.7749999999996,50638,bot12,12,1
1193.4750000000001,30492,bot17,6,1
571.1999999999999,15704,bot20,3,1
240.05,5544,bot21,2,1
1195.4750000000001,30592,bot17,6,1
579.1999999999999,16024,bot20,3,1
242.05,5624,bot21,2,1
2030.2749999999996,51038,bot12,12,1
1199.4750000000001,30640,bot17,6,1
244.05,5642,bot21,2,1
2032.2749999999996,51098,bot12,12,1
583.4999999999999,16048,bot20,3,1
246.05,5672,bot21,2,1
2036.2749999999996,51298,bot12,12,1
1204.275,30664,bot17,6,1
591.4999999999999,16288,bot20,3,1
2044.2749999999996,51618,bot12,12,1
1206.275,30688,bot17,6,1
599.4999999999999,16528,bot20,3,1
252.5,5832,bot21,2,1
2046.2749999999996,51678,bot12,12,1
1208.275,30706,bot17,6,1
603.4999999999999,16688,bot20,3,1
254.5,5856,bot21,2,1
2054.2749999999996,51918,bot12,12,1
1216.275,31026,bot17,6,1
605.4999999999999,16788,bot20,3,1
256.5,5936,bot21,2,1
1224.275,31098,bot17,6,1
613.4999999999999,17108,bot20,3,1
264.5,6008,bot21,2,1
2064.6749999999997,52318,bot12,13,1
1232.275,31338,bot17,6,1
617.4999999999999,17308,bot20,3,1
272.5,6328,bot21,2,1
2068.6749999999997,52518,bot12,13,1
1234.275,31362,bot17,6,1
276.5,6528,bot21,2,1
2070.6749999999997,52548,bot12,13,1
1242.275,31482,bot17,6,1
623.9499999999999,17468,bot20,3,1
